research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater01,utility_rater01
CES201610,8225,494,towel,jas maken,jas,jacket,4,2
CES201610,10819,650,towel,om jezelf af te drogen,jezelf af drogen,dry yourself off,1,5
CES201610,7701,470,towel,Jezelf afdrogen,jezelf afdrogen,dry yourself,1,5
CES201610,8994,563,towel,jezelf afdrogen,jezelf afdrogen,dry yourself,1,5
CES201610,11233,701,towel,jezelf afdrogen,jezelf afdrogen,dry yourself,1,5
CES201610,7705,470,towel,Jezelf bedekken,jezelf bedekken,cover yourself,2,5
CES201610,8460,515,towel,jezelf bedekken,jezelf bedekken,cover yourself,2,4
CES201610,9151,575,towel,om jezelf droog te houden,jezelf droog houden,keep yourself dry,1,5
CES201610,10820,650,towel,om jezelf warm te houden,jezelf warm houden,keep yourself warm,2,4
CES201610,9535,599,towel,jezelf mee warmhoude,jezelf warmhouden,keep yourself warm,2,4
CES201610,11236,701,towel,of juist vuur doven,juist vuur doven,actually put out fire,3,5
CES201610,9058,566,towel,jurk,jurk,dress,2,4
CES201610,9951,611,towel,jurk,jurk,dress,2,4
CES201610,10561,647,towel,als jurk,jurk,dress,2,4
CES201610,10692,659,towel,een jurk van maken,jurk,dress,2,4
CES201610,10792,665,towel,als jurk gebruiken,jurk,dress,2,4
CES201610,10949,674,towel,jurk,jurk,dress,2,4
CES201610,11058,683,towel,jurk,jurk,dress,2,4
CES201610,11125,689,towel,jurk,jurk,dress,2,4
CES201610,11536,713,towel,jurk,jurk,dress,2,4
CES201610,11635,716,towel,jurk,jurk,dress,2,4
CES201610,12079,737,towel,jurk,jurk,dress,2,4
CES201610,12135,743,towel,als jurk,jurk,dress,2,4
CES201610,12245,758,towel,jurk,jurk,dress,2,4
CES201610,12518,776,towel,jurk,jurk,dress,2,4
CES201610,12770,788,towel,jurk,jurk,dress,2,4
CES201610,11986,731,towel,als jurk aandoen,jurk aandoen,put on dress,2,4
CES201610,8650,524,towel,jurkje,jurkje,dress,2,4
CES201610,10403,638,towel,Jurkje,jurkje,dress,2,4
CES201610,11933,728,towel,jurkje van maken,jurkje,dress,2,4
CES201610,12019,734,towel,jurkje,jurkje,dress,2,4
CES201610,9110,569,towel,Jurkje na het douchen,jurkje douchen,shower dress,1,4
CES201610,8221,494,towel,jurkjes maken,jurkjes,dresses,2,4
CES201610,8914,554,towel,kalt,kalt,calm,0,0
CES201610,8909,554,towel,kanal,kanal,channel,0,0
CES201610,9339,587,towel,katoen,katoen,cotton,0,0
CES201610,9939,611,towel,kattenmand,kattenmand,cat basket,4,4
CES201610,12082,737,towel,kattenmand,kattenmand,cat basket,4,4
CES201610,11055,683,towel,ketting,ketting,chain,3,3
CES201610,12523,776,towel,keukendoek,keukendoek,kitchen towel,1,5
CES201610,12418.2,767,towel, een kier,kier,crack,0,0
CES201610,8615.3,530,towel, kleding,kleding,clothing,2,3
CES201610,9182,578,towel,kleding,kleding,clothing,2,3
CES201610,9656,602,towel,kleding maken,kleding,clothing,2,3
CES201610,11538,713,towel,kleding van maken,kleding,clothing,2,3
CES201610,12260,755,towel,als kleding,kleding,clothing,2,3
CES201610,12309,761,towel,kleding van maken,kleding,clothing,2,3
CES201610,9183,578,towel,kledingreparatie,kledingreparatie,clothing repairs,3,3
CES201610,8333,509,towel,als kledingstuk,kledingstuk,garment,2,3
CES201610,8686,536,towel,kledingstuk,kledingstuk,garment,2,3
CES201610,8663,539,towel,kledingstuk ,kledingstuk,garment,2,3
CES201610,9705,605,towel,kledingstuk,kledingstuk,garment,2,3
CES201610,10272,620,towel,kledingstuk,kledingstuk,garment,2,3
CES201610,11583,719,towel,als kledingstuk,kledingstuk,garment,2,3
CES201610,8654,524,towel,kleed,kleed,dress,2,4
CES201610,8955,557,towel,kleed,kleed,dress,2,4
CES201610,9062,566,towel,kleed,kleed,dress,2,4
CES201610,9509,596,towel,kleed,kleed,dress,2,4
CES201610,10053,614,towel,kleed,kleed,dress,2,4
CES201610,10102,617,towel,als kleed gebruiken,kleed,dress,2,4
CES201610,10381,629,towel,kleed,kleed,dress,2,4
CES201610,11183,695,towel,als kleed,kleed,dress,2,4
CES201610,12253,755,towel,als kleed,kleed,dress,2,4
CES201610,12247,758,towel,kleed,kleed,dress,2,4
CES201610,12414,767,towel,als kleed,kleed,dress,2,4
CES201610,8610,527,towel,als kleed op de grond leggen,kleed grond leggen,lay carpet,2,4
CES201610,8615.7,530,towel, kleedje,kleedje,rug,2,4
CES201610,8786,545,towel,als kleedje gebruiken,kleedje,rug,2,4
CES201610,10264,626,towel,als kleedje,kleedje,rug,2,4
CES201610,10563,647,towel,kleedje ,kleedje,rug,2,4
CES201610,10796,665,towel,als kleedje gebruiken,kleedje,rug,2,4
CES201610,11941,728,towel,kleedje voor een kat,kleedje kat,cat dress,3,4
CES201610,12651,782,towel,kleedkamer,kleedkamer,Dressing room,0,0
CES201610,8416,512,towel,klein,klein,small,0,0
CES201610,9309,587,towel,klein,klein,small,0,0
CES201610,12654,782,towel,klein,klein,small,0,0
CES201610,10099,617,towel,kleren van maken,kleren,clothes,2,3
CES201610,8349,506,towel,kleren ervan maken,kleren ervan,clothes from it,2,3
CES201610,10101,617,towel,in kleren te doen om te laten lijken alsof je sterk of dik bent,kleren laten lijken alsof sterk dik bent,"make clothes look like you're strong, fat",2,4
CES201610,12657,782,towel,kleuren,kleuren,colour,3,4
CES201610,12146,743,towel,als kleurige decoratie in de kamer,kleurige decoratie kamer,colorful decoration room,3,3
CES201610,9184,578,towel,kleursignalen,kleursignalen,color signals,4,3
CES201610,11708,722,towel,knopen,knopen,buttons,2,4
CES201610,10895,668,towel,om te knopen als sjaal ,knopen sjaal,buttons scarf,2,4
CES201610,10054,614,towel,knuffel,knuffel,Hug,4,4
CES201610,8791,545,towel,gebruiken als knuffeldeken,knuffeldeken,cuddly blanket,3,4
CES201610,9245,581,towel,koelen,koelen,cooling,3,3
CES201610,8864,551,towel,als koffiefilter,koffiefilter,coffee filter,0,2
CES201610,9149,575,towel,kopen,kopen,buy,2,5
CES201610,10376,632,towel,kostbaar iets in vervoeren,kostbaar vervoeren,expensive transport,2,4
CES201610,8956,557,towel,kou tegen gaan onder de deur,kou tegen gaan onder deur,prevent cold under door,3,4
CES201610,8424,512,towel,kraan,kraan,crane,0,0
CES201610,10266,626,towel,als kruik door hem op een warme verwarming te leggen,kruik warme verwarming leggen,place hot water bottle,3,4
CES201610,9244,581,towel,kunst,kunst,art,3,3
CES201610,8285,500,towel,kussen,kussen,pillow,3,4
CES201610,8958,557,towel,kussen,kussen,pillow,3,4
CES201610,9242,581,towel,kussen,kussen,pillow,3,4
CES201610,9508,596,towel,kussen,kussen,pillow,3,4
CES201610,10505,641,towel,als kussen gebruiken,kussen,pillow,3,4
CES201610,10952,674,towel,kussen,kussen,pillow,3,4
CES201610,11057,683,towel,kussen,kussen,pillow,3,4
CES201610,11132,689,towel,kussen,kussen,pillow,3,4
CES201610,11181,695,towel,als kussen,kussen,pillow,3,4
CES201610,11629,716,towel,kussen ,kussen,pillow,3,4
CES201610,11991,731,towel,als kussen gebruiken,kussen,pillow,3,4
CES201610,12417,767,towel,als kussen,kussen,pillow,3,4
CES201610,12581,779,towel,kussen,kussen,pillow,3,4
CES201610,10698,659,towel,als kussen voor een honden of katten mandje,kussen honden katten mandje,cushion dog cat basket,4,4
CES201610,10630,656,towel,kussen als oprgerold,kussen opgerold,pillow rolled up,3,4
CES201610,9949,611,towel,kussensloop,kussensloop,pillowcase,3,4
CES201610,10700,659,towel,als kussensloop gebruiken,kussensloop,pillowcase,3,4
CES201610,12430,770,towel,kussensloop,kussensloop,pillowcase,3,4
CES201610,9065,566,towel,kussentje als je m opvouwt,kussentje m opvouwt,cushion m folds up,3,4
CES201610,9537,599,towel,gebruiken als kwast,kwast,brush,4,3
CES201610,12660,782,towel,kwijt,kwijt,lost,0,0
CES201610,8606,527,towel,een lader maken met meerdere ,lader meerdere,ladder several,0,0
CES201610,8283,500,towel,laken,laken,bed sheet,2,4
CES201610,8662,539,towel,laken,laken,bed sheet,2,4
CES201610,8741,542,towel,gebruiken voor een lakenford,lakenfort,sheetfort,3,4
CES201610,12580,779,towel,laptopbeschermer,laptopbeschermer,laptop protector,4,4
CES201610,11163,692,towel,als laptophoes gebruiken,laptophoes,laptop cover,4,4
CES201610,9317,587,towel,large,large,large,0,0
CES201610,7996,479,towel,lasso,lasso,lasso,4,2
CES201610,8454,503,towel,LEK TEGENHOUDEN,lek tegenhouden,stop leak,2,3
CES201610,12143.1,743,towel,om lekkage te beperken,lekkage beperken,limit leakage,2,3
CES201610,10823,650,towel,om lekker op te liggen op het strand,lekker liggen strand,relax on beach,2,3
CES201610,8922,554,towel,lesen,lesen,lessons,0,0
CES201610,10219,623,towel,Als liaan gebruiken,liaan,vine,4,2
CES201610,8411,512,towel,lichaam,lichaam,body,0,0
CES201610,11498,710,towel,lichaam afdrogen,lichaam afdrogen,dry body,1,5
CES201610,9498,596,towel,lichaam drogen,lichaam drogen,dry body,1,5
CES201610,11495,710,towel,lichaam wassen,lichaam wassen,wash body,2,4
CES201610,12584,779,towel,lichtknopjestouwtje,lichtknopjestouwtje,light switch string,4,4
CES201610,8910,554,towel,liegewiese,liegewiese,liegewiese,0,0
CES201610,9239,581,towel,ligbed,ligbed,lounger,2,5
CES201610,8462,515,towel,op liggen,liggen,lie,2,5
CES201610,8603,527,towel,op liggen,liggen,lie,2,5
CES201610,8740,542,towel,op liggen,liggen,lie,2,5
CES201610,9007,563,towel,op liggen,liggen,lie,2,5
CES201610,9150,575,towel,op liggen,liggen,lie,2,5
CES201610,9175,578,towel,op liggen,liggen,lie,2,5
CES201610,9534,599,towel,op liggen,liggen,lie,2,5
CES201610,9707,605,towel,om op te liggen (bijvoorbeeld in een park of op het strand),liggen,lie,2,5
CES201610,10279,620,towel,liggen,liggen,lie,2,5
CES201610,10408,638,towel,Liggen,liggen,lie,2,5
CES201610,12698,785,towel,opliggen,liggen,lie,2,5
CES201610,12769,788,towel,op liggen,liggen,lie,2,5
CES201610,12796,791,towel,op liggen,liggen,lie,2,5
CES201610,10483,644,towel,op liggen om niet vies te worden van zand,liggen niet vies zand,are not dirty sand,2,5
CES201610,8490,518,towel,op liggen op het stand,liggen stand,lie down,2,5
CES201610,8155,491,towel,op liggen op het strand,liggen strand,lie on beach,2,5
CES201610,10375,632,towel,liggen op strand,liggen strand,lie on beach,2,5
CES201610,8752,542,towel,loper,loper,runner,3,3
CES201610,12258,755,towel,luchtstroom ergens blokkeren (onder deur bijv),luchtstroom ergens blokkeren,blocking airflow somewhere,3,4
CES201610,8340,509,towel,als luier gebruiken,luier,diaper,3,3
CES201610,9247,581,towel,luier,luier,diaper,3,3
CES201610,10268,626,towel,als luier,luier,diaper,3,3
CES201610,11584,719,towel,als luier,luier,diaper,3,3
CES201610,10821,650,towel,maak er een knot van gebruik het als zweep,maak knot gebruik zweep,make knot use whip,3,3
CES201610,12397,746,towel,magic trick blanket,magic trick blanket,magic trick blanket,3,3
CES201610,12774,788,towel,makeup uitvegen,Make up uitvegen,Remove make-up,3,3
CES201610,7912,476,towel,als mantel gebruiken,mantel,coat,3,3
CES201610,8272,497,towel,als mantel,mantel,coat,3,3
CES201610,10276,620,towel,mantel,mantel,coat,3,3
CES201610,8128,488,towel,masker,masker,mask,4,3
CES201610,11581,719,towel,als mat,mat,mat,2,4
CES201610,9659,602,towel,als matje gebruiken,matje,mat,2,4
CES201610,11542,713,towel,matje,matje,mat,2,4
CES201610,8268,497,towel,als matje om op te liggen,matje liggen,lie down on mat,2,4
CES201610,11124,689,towel,matras,matras,mattress,2,2
CES201610,9316,587,towel,medium,medium,medium,0,0
CES201610,9008,563,towel,meenemen naar strand,meenemen strand,take with you to beach,2,5
CES201610,8421,512,towel,meerdere,meerdere,multiple,0,0
CES201610,9857,608,towel,mensen mee raken,mensen raken,touch people,3,5
CES201610,8794,545,towel,mensen vastbinden,mensen vastbinden,tie people up,4,4
CES201610,9866,608,towel,michelin mannetje worden,Michelin mannetje,Michelin man,0,0
CES201610,10513,641,towel,een mitella van maken,mitella,sling,2,3
CES201610,10824.2,650,towel, dus als mittela,mitella,sling,2,3
CES201610,12021,734,towel,mittella,mitella,sling,2,3
CES201610,8265,497,towel,mode accessoire,mode accessoire,fashion accessory,2,3
CES201610,11942,728,towel,mooie vormen van vouwen,mooie vormen vouwen,fold beautiful shapes,3,3
CES201610,12341,749,towel,mug doodslaan,mug doodslaan,kill mosquito,3,4
CES201610,12241,758,towel,muurbekleding,muurbekleding,wall covering,3,3
CES201610,11133,689,towel,muurdecoratie,muurdecoratie,wall decoration,3,3
CES201610,8615.4,530,towel, muurtje,muurtje,wall,3,2
CES201610,8338,509,towel,naaien tot tas,naaien tas,sewing bag,2,3
CES201610,8915,554,towel,nass,nass,nass,0,0
CES201610,8409,512,towel,nat,nat,wet,0,0
CES201610,9324,587,towel,nat,nat,wet,0,0
CES201610,10995,680,towel,nat,nat,wet,0,0
CES201610,11706,722,towel,nat,nat,wet,0,0
CES201610,12644,782,towel,nat,nat,wet,0,0
CES201610,7915,476,towel,nat maken omrooksignalen te maken bij een vuur,nat rooksignalen vuur,wet smoke signals fire,0,3
CES201610,12261,755,towel,"nat maken en iemand ""spanken""",nat spanken,wet spanking,3,4
CES201610,10478,644,towel,iemand met een natte handdoek slaan,natte handdoek slaan,hitting wet towel,3,4
CES201610,8980,560,towel,natte handoeken kun je tralies mee buigen,natte handdoeken kun tralies buigen,wet towels can bend bars,0,0
CES201610,9858,608,towel,je nek warm maken,nek warm,neck warm,3,4
CES201610,9332,587,towel,netjes,netjes,correctly,3,4
CES201610,7703,470,towel,Andere objecten afdrogen,objecten afdrogen,dry objects,1,5
CES201610,10413,638,towel,Omkleden,omkleden,get changed,2,4
CES201610,8746,542,towel,omslagdoek,omslagdoek,shawl,2,4
CES201610,9860,608,towel,onder slapen,onder slapen,sleep under,2,4
CES201610,12344,749,towel,ondergrond voor caviaverblijf,ondergrond caviaverblijf,underground guinea pig enclosure,4,4
CES201610,10479,644,towel,ondervraging met natte handdoek over iemands hoofd en veel water,ondervraging natte handdoek iemands hoofd water,interrogation wet towel someone's head water,4,3
CES201610,7991,479,towel,onderzetter,onderzetter,coaster,2,4
CES201610,8124,488,towel,onderzetter,onderzetter,coaster,2,4
CES201610,8683,536,towel,onderzetter,onderzetter,coaster,2,4
CES201610,9501,596,towel,onderzetter,onderzetter,coaster,2,4
CES201610,10894,668,towel,onderzetter gebruiken,onderzetter,coaster,2,4
CES201610,12409,764,towel,als onderzetter voor een hete pan,onderzetter hete pan,coaster hot pan,2,4
CES201610,8418,512,towel,onmisbaar,onmisbaar,indispensable,0,0
CES201610,12458,773,towel,iets mee opdwijlen,opdweilen,mop up,1,5
CES201610,9333,587,towel,ogestapeld,opgestapeld,piled up,0,0
CES201610,7832,473,towel,opgevouwd is het een kussen,opgevouwen kussen,folded pillow,3,4
CES201610,7910,476,towel,iemand mee ophangen,ophangen,hang,3,2
CES201610,9145,575,towel,ophangen,ophangen,hang,1,5
CES201610,9856,608,towel,ophangen,ophangen,hang,1,5
CES201610,10409,638,towel,Ophangen,ophangen,hang,1,5
CES201610,10890,668,towel,ophangen,ophangen,hang,1,5
CES201610,11085,686,towel,ophangen,ophangen,hang,1,5
CES201610,11709,722,towel,ophangen,ophangen,hang,1,5
CES201610,12648,782,towel,ophangen,ophangen,hang,1,5
CES201610,12805,791,towel,ophangen,ophangen,hang,1,5
CES201610,8655,524,towel,ophangen voor schaduw,ophangen schaduw,hang shade,2,4
CES201610,10696,659,towel,ophangen voor schaduw,ophangen schaduw,hang shade,2,4
CES201610,12696,785,towel,iets opvangen,opvangen,catch,1,4
CES201610,9334,587,towel,opvouwen,opvouwen,fold,1,5
CES201610,12661,782,towel,opvouwen,opvouwen,fold,1,5
CES201610,10484,644,towel,opvouwen voor mooie decoratie in hotel,opvouwen mooie decoratie hotel,fold beautiful decoration hotel,3,3
CES201610,9510,596,towel,opvouwen als tulband,opvouwen tulband,fold turban,3,4
CES201610,10795,665,towel,iets opvullen,opvullen,filling up,3,3
CES201610,9532,599,towel,opwinden en mee slaan,opwinden slaan,excite,3,4
CES201610,10100,617,towel,gebruiken als oven wanten,oven wanten,oven mitts,3,4
CES201610,10912,671,towel,als ovenwant gebruiken,ovenwant,oven mitt,3,4
CES201610,8617,530,towel,overgooien,overgooien,throw up,3,5
CES201610,11067,683,towel,papier,papier,paper,4,2
CES201610,8523,521,towel,een parachute],parachute,parachute,4,1
CES201610,8339,509,towel,als paraplu gebruiken,paraplu,umbrella,3,2
CES201610,9704,605,towel,als paraplu gebruiken,paraplu,umbrella,3,2
CES201610,10555,647,towel,paraplu,paraplu,umbrella,3,2
CES201610,11505,710,towel,gebruiken als paraplu,paraplu,umbrella,3,2
CES201610,12156,740,towel,je kan het gebruiken als je geen paraplu hebt,paraplu hebt,have umbrella,3,2
CES201610,8924,554,towel,picknick,picknick,picnic,3,4
CES201610,8216,494,towel,picknicken,picknicken,have picnic,3,4
CES201610,8461,515,towel,picknickkleed,picknickkleed,picnic blanket,3,4
CES201610,9940,611,towel,picknickkleed,picknickkleed,picnic blanket,3,4
CES201610,12402,764,towel,pichnickkleed,picknickkleed,picnic blanket,3,4
CES201610,12229,752,towel,picknickplek,picknickplek,picnic spot,3,4
CES201610,7990,479,towel,placemat,placemat,placemat,0,0
CES201610,10914,671,towel,gebruiken als poetsdoek,poetsdoek,cleaning cloth,1,5
CES201610,9338,587,towel,polyester,polyester,polyester,0,0
CES201610,9315,587,towel,print,print,print,2,3
CES201610,12073,737,towel,pruik,pruik,wig,3,3
CES201610,8785,545,towel,punt natmaken en mensen ermee slaan,punt natmaken mensen slaan,point wet hitting people,3,4
CES201610,12768,788,towel,raam verduisteren,raam verduisteren,darken window,3,4
CES201610,8228,494,towel,recyclen,recyclen,recycle,2,4
CES201610,8425,512,towel,rekje,rekje,rack,0,0
CES201610,8928,554,towel,relaxen,relaxen,relax,3,3
CES201610,10975,677,towel,riem,riem,Belt,4,2
CES201610,12023,734,towel,riem,riem,Belt,4,2
CES201610,12583,779,towel,riem,riem,Belt,4,2
CES201610,7909,476,towel,in een ring gooien,ring gooien,throw circle,3,4
CES201610,10416,638,towel,In de ring werpen,ring werpen,throw circle,3,4
CES201610,8342,509,towel,als het een rode handdoek is een stier ermee opjagen,rode handdoek stier opjagen,red towel chasing bull,3,3
CES201610,8222,494,towel,rok maken,rok,skirt,2,4
CES201610,8883,548,towel,rok,rok,skirt,2,4
CES201610,10277,620,towel,rok,rok,skirt,2,4
CES201610,10382,629,towel,rok,rok,skirt,2,4
CES201610,10560,647,towel,als rok,rok,skirt,2,4
CES201610,10691,659,towel,een rok van maken,rok,skirt,2,4
CES201610,10946,674,towel,rok,rok,skirt,2,4
CES201610,11544,713,towel,rok,rok,skirt,2,4
CES201610,11636,716,towel,rok,rok,skirt,2,4
CES201610,12072,737,towel,rok,rok,skirt,2,4
CES201610,12244,758,towel,rok,rok,skirt,2,4
CES201610,12517,776,towel,rok,rok,skirt,2,4
CES201610,12771,788,towel,rok,rok,skirt,2,4
CES201610,8519,521,towel,een rokje,rokje,skirt,2,4
CES201610,9152,575,towel,als rokje gebruiken,rokje,skirt,2,4
CES201610,9238,581,towel,rokje,rokje,skirt,2,4
CES201610,9502,596,towel,rokje,rokje,skirt,2,4
CES201610,10412,638,towel,Rokje,rokje,skirt,2,4
CES201610,10632,656,towel,rokje,rokje,skirt,2,4
CES201610,12018,734,towel,rokje,rokje,skirt,2,4
CES201610,11587,719,towel,als rugzak,rugzak,backpack,4,2
CES201610,9004,563,towel,ruilen,ruilen,exchange,1,4
CES201610,10418,638,towel,Ruw,ruw,rough,0,0
CES201610,12656,782,towel,ruw,ruw,rough,0,0
CES201610,9318,587,towel,samll,samll,samll,0,0
CES201610,8918,554,towel,sand,sand,sand,0,0
CES201610,10993,680,towel,sauna,sauna,sauna,0,0
CES201610,9240,581,towel,saunadoek,saunadoek,sauna towel,1,5
CES201610,12520,776,towel,schaduw,schaduw,shadow,2,4
CES201610,10559,647,towel,scherm tegen afkijken,scherm tegen afkijken,screen against cheating,4,4
CES201610,10633,656,towel,scheur het in repen en ontsnap uit een hoog raam,scheur repen ontsnap hoog raam,tear bars escape high window,4,3
CES201610,8685,536,towel,om scheven tafels niet meer te laten wiebelen,scheven tafels niet laten wiebelen,Do not let crooked tables wobble,3,4
CES201610,12804,791,towel,schilderen,schilderen,paint,3,3
CES201610,12577,779,towel,schoen,schoen,shoe,3,3
CES201610,8749,542,towel,schoenpoetsen,schoenpoetsen,shoe shine,3,5
CES201610,12799,791,towel,op schommelen,schommelen,rock,3,3
CES201610,9331,587,towel,schoon,schoon,clean,0,0
CES201610,10610,653,towel,schoon,schoon,clean,0,0
CES201610,11234,701,towel,iets schoon mee maken,schoon,clean,2,5
CES201610,11712,722,towel,schoon,schoon,clean,0,0
CES201610,12646,782,towel,schoon,schoon,clean,0,0
CES201610,9505,596,towel,schoonmaak doek,schoonmaak doek,cleaning cloth,2,5
CES201610,8651,524,towel,schoonmaakdoek,schoonmaakdoek,cleaning cloth,2,5
CES201610,11585,719,towel,als schoonmaakdoek,schoonmaakdoek,cleaning cloth,2,5
CES201610,8463,515,towel,schoonmaken,schoonmaken,clean,2,5
CES201610,8494,518,towel,mee schoonmaken,schoonmaken,clean,2,5
CES201610,8750,542,towel,schoonmaken,schoonmaken,clean,2,5
CES201610,9153,575,towel,schoonmaken,schoonmaken,clean,2,5
CES201610,9246,581,towel,schoonmaken,schoonmaken,clean,2,5
CES201610,9434,593,towel,Schoonmaken,schoonmaken,clean,2,5
CES201610,9661,602,towel,iets mee schoonmaken,schoonmaken,clean,2,5
CES201610,10280,620,towel,schoonmaken,schoonmaken,clean,2,5
CES201610,10263,626,towel,schoonmaken,schoonmaken,clean,2,5
CES201610,10504,641,towel,schoonmaken,schoonmaken,clean,2,5
CES201610,10690,659,towel,schoonmaken,schoonmaken,clean,2,5
CES201610,10954,674,towel,schoonmaken,schoonmaken,clean,2,5
CES201610,11082,686,towel,schoonmaken,schoonmaken,clean,2,5
CES201610,11134,689,towel,schoonmaken,schoonmaken,clean,2,5
CES201610,11160,692,towel,iets schoonmaken,schoonmaken,clean,2,5
CES201610,12252,755,towel,schoonmaken,schoonmaken,clean,2,5
CES201610,12306,761,towel,schoonmaken,schoonmaken,clean,2,5
CES201610,12460,773,towel,iets mee schoonmaken,schoonmaken,clean,2,5
CES201610,12706,785,towel,schoonmaken,schoonmaken,clean,2,5
CES201610,12773,788,towel,schoonmaken,schoonmaken,clean,2,5
CES201610,12803,791,towel,schoonmaken,schoonmaken,clean,2,5
CES201610,8911,554,towel,schwimmbad,schwimmbad,swimming pool,0,0
CES201610,8912,554,towel,schwimmbrille,schwimmbrille,swimming glasses,5,1
CES201610,8902,554,towel,schwimmen,schwimmen,swimming,0,0
CES201610,12308,761,towel,scrubben,scrubben,scrub,3,3
CES201610,8905,554,towel,see,see,see,0,0
CES201610,11002,680,towel,shampoo,shampoo,shampoo,0,0
CES201610,11059,683,towel,shirt,shirt,shirt,3,3
CES201610,7913,476,towel,als sjaal gebruiken,sjaal,shawl,2,4
CES201610,8271,497,towel,als sjaal,sjaal,shawl,2,4
CES201610,8653,524,towel,sjaal,sjaal,shawl,2,4
CES201610,8745,542,towel,gerbuiken als sjaal,sjaal,shawl,2,4
CES201610,8862,551,towel,sjaal,sjaal,shawl,2,4
CES201610,9060,566,towel,sjaal,sjaal,shawl,2,4
CES201610,9503,596,towel,sjaal,sjaal,shawl,2,4
CES201610,10411,638,towel,Sjaal,sjaal,shawl,2,4
CES201610,10971,677,towel,sjaal,sjaal,shawl,2,4
CES201610,11293,707,towel,sjaal,sjaal,shawl,2,4
CES201610,11543,713,towel,sjaal,sjaal,shawl,2,4
CES201610,11589,719,towel,als sjaal,sjaal,shawl,2,4
CES201610,11989,731,towel,als sjaal gebruiken ,sjaal,shawl,2,4
CES201610,12389,746,towel,skirt,skirt,skirt,2,4
CES201610,8517,521,towel,iemand mee slaan,slaan,beat,2,4
CES201610,8664,539,towel,iemand slaan,slaan,beat,2,4
CES201610,8885,548,towel,ermee slaan,slaan,beat,2,4
CES201610,8999,563,towel,iemand ermee slaan,slaan,beat,2,4
CES201610,9706,605,towel,iemand mee slaan,slaan,beat,2,4
CES201610,10374,632,towel,iemand slaan ,slaan,beat,2,4
CES201610,10896,668,towel,om mee te slaan,slaan,beat,2,4
CES201610,11288,707,towel,iemand mee slaan,slaan,beat,2,4
CES201610,11502,710,towel,gebruiken om iemand te slaan,slaan,beat,2,4
CES201610,11780,725,towel,slaan,slaan,beat,2,4
CES201610,11988,731,towel,iemand mee slaan,slaan,beat,2,4
CES201610,12797,791,towel,iemand mee slaan,slaan,beat,2,4
CES201610,12404,764,towel,iemand slaan als hij nat is,slaan nat,hit wet,2,4
CES201610,11591,719,towel,als slaapmat,slaapmat,sleeping pad,3,4
CES201610,12256,755,towel,slabber,slabber,bib,1,4
CES201610,12077,737,towel,slagwapen (wanneer natgemaakt),slagwapen,melee weapon,3,4
CES201610,8613,527,towel,als slee gebruiken,slee,sleigh,5,2
CES201610,12578,779,towel,sleeptouw,sleeptouw,tow rope,2,3
CES201610,11503,710,towel,sleutel als zakdoek,sleutel zakdoek,key handkerchief,0,0
CES201610,9319,587,towel,small,small,small,0,0
CES201610,9658,602,towel,Sokken maken,sokken,socks,4,2
CES201610,10562,647,towel,sokken,sokken,socks,4,2
CES201610,12030,734,towel,spanddoek,spandoek,banner,3,4
CES201610,12652,782,towel,spank,spank,spank,2,3
CES201610,8457,503,towel,SPANKEN,spanken,spanking,2,3
CES201610,12467,773,towel,speeltje voor een hond,speeltje hond,toy dog,4,4
CES201610,12582,779,towel,spons,spons,sponge,4,4
CES201610,12650,782,towel,sport,sport,sport,0,0
CES201610,9236,581,towel,sporten,sporten,play sports,0,0
CES201610,10614,653,towel,sporten,sporten,play sports,0,0
CES201610,10507,641,towel,om bij het sporten zweet af te vegen,sporten zweet af vegen,exercising wiping sweat,1,5
CES201610,10761,662,towel,springtouw maken,springtouw,skipping rope,4,3
CES201610,7345,467,towel,spullen droog maken,spullen droog,stuff dry,1,5
CES201610,10822,650,towel,om iemand mee te stikken,stikken,suffocate,4,4
CES201610,11590,719,towel,als stoel,stoel,chair,3,2
CES201610,8611,527,towel,op je stoel leggen als die te heet is om op te zitten ,stoel leggen heet zitten,laying on chair hot sit,3,5
CES201610,8688,536,towel,stoelbekledin,stoelbekleding,seat covers,3,5
CES201610,9337,587,towel,stof,stof,dust,3,4
CES201610,11540,713,towel,stofdoek,stofdoek,duster,2,4
CES201610,9155,575,towel,in de was stoppen,stoppen,put,2,5
CES201610,10406,638,towel,Strand,strand,beach,0,0
CES201610,10623,653,towel,strand,strand,beach,0,0
CES201610,10996,680,towel,strand,strand,beach,0,0
CES201610,12642,782,towel,strand,strand,beach,0,0
CES201610,10693,659,towel,op het strand liggen,strand liggen,lying on beach,2,5
CES201610,10612,653,towel,strandhanddoek,strandhanddoek,beach towel,1,5
CES201610,12433,770,towel,strandlaken,strandlaken,Beach towel,1,5
CES201610,9147,575,towel,strijken,strijken,smoothe,2,5
CES201610,10797,665,towel,stukjes aan elkaar naaien als telefoonhoesje,stukjes elkaar naaien telefoonhoesje,sewing pieces together phone case,5,3
CES201610,10695,659,towel,als superhekden cape gebruiken,superhelden cape,superhero cape,3,4
CES201610,11939,728,towel,superman cape,superman cape,superman cape,3,4
CES201610,10388,635,towel,swimmen,swimmen,swimming,0,0
CES201610,8919,554,towel,swimming pool,swimming pool,swimming pool,0,0
CES201610,12579,779,towel,t-shirt,t shirt,T-shirt,3,3
