research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater02,utility_rater02
CES201705,13811,874,paperclip,meespelen,meespelen,play along,2,3
CES201705,15285,935,paperclip,meetlat voor kleine dingen,meetlat kleine dingen,measuring stick small things,4,4
CES201705,13596,862,paperclip,mes,mes,knife,4,2
CES201705,14537,906,paperclip,metaal,metaal,metal,0,0
CES201705,14542,906,paperclip,middel,middel,resource,0,0
CES201705,15138,921,paperclip,in je mond stoppen,mond stoppen,stop mouth,3,2
CES201705,13638,865,paperclip,naald,naald,needle,3,4
CES201705,14028,881,paperclip,als naald gebruiken ,naald,needle,3,4
CES201705,14128,886,paperclip,als naald,naald,needle,3,4
CES201705,15495,942,paperclip,gebruiken als een naald,naald,needle,3,4
CES201705,16484,986,paperclip,naald,naald,needle,3,4
CES201705,14227,890,paperclip,je naam schrijven door paperclips uit te vouwen,naam schrijven paperclips vouwen,name writing folding paper clips,3,4
CES201705,15191,922,paperclip,nagels schoon maekn,nagels schoon,nails clean,3,4
CES201705,16291,972,paperclip,nagels schoonmaken,nagels schoonmaken,cleaning nails,3,4
CES201705,16372,984,paperclip,nagels schoonmaken met het uit einde,nagels schoonmaken einde,nails cleaning end,3,4
CES201705,14620,911,paperclip,neerleggen,neerleggen,put down,2,4
CES201705,13431,856,paperclip,neerzetten,neerzetten,put down,2,4
CES201705,13531,858,paperclip,neertzetten,neerzetten,put down,2,4
CES201705,15949,960,paperclip,netjes,netjes,correctly,0,0
CES201705,16129,966,paperclip,netjes,netjes,correctly,0,0
CES201705,15222,932,paperclip,netter,netter,Cleaner,0,0
CES201705,15802,956,paperclip,niettang,niet tang,not pliers,2,4
CES201705,14023,882,paperclip,nietje,nietje,staple,2,4
CES201705,16311,975,paperclip,500 nm,nm,nm,0,0
CES201705,14271,892,paperclip,Nuttig om keyboards schoon mee te maken.,nuttig keyboards schoon,useful keyboards clean,3,5
CES201705,13410,857,paperclip,bijvoegelijk,oeglijk,ugly,0,0
CES201705,14020,882,paperclip,ombind ding ,ombind ding,binding thing,1,5
CES201705,13789,871,paperclip,ombuigen,ombuigen,bend,2,5
CES201705,15184,922,paperclip,ombuigen,ombuigen,bend,2,5
CES201705,14246,889,paperclip,ombuigen en gebruiken als kunstobject,ombuigen kunstobject,bend art object,3,3
CES201705,15400,937,paperclip,ombuigen tot een langwerpige cilinder ,ombuigen langwerpige cilinder,bending elongated cylinder,3,3
CES201705,14215,887,paperclip,je kan het ombuigen zodat het een haakje is waar je dingen aan kan ophangen,ombuigen zodat haakje waar dingen ophangen,bend it so that there is hook where things hang,3,4
CES201705,14889,915,paperclip,omhooghouden van je gulp (wanneer je m vastmaakt aan je rits en knoop),omhooghouden gulp,hold up fly,2,5
CES201705,13822,873,paperclip, omvouwen ,omvouwen,fold over,2,5
CES201705,15341,933,paperclip,Omvouwen en gebruiken om papier dat uit een printer komt tegen te houden,omvouwen papier printer komt tegen houden,folding paper printer gets stuck,5,5
CES201705,15342,933,paperclip,Omvouwen en een rond maken voor een ring,omvouwen rond ring,fold around ring,3,4
CES201705,14099,884,paperclip,iets onder je nagel weghalen,onder nagel weghalen,remove from under nail,3,4
CES201705,14102,884,paperclip,onderdeel van een sierraad,onderdeel sieraad,part of jewelry,3,4
CES201705,14541,906,paperclip,onderzoek,onderzoek,research,4,2
CES201705,14805,912,paperclip,oogjes maken,oogjes,eyes,4,4
CES201705,14660,899,paperclip,iemand in zn oor doen,oor,ear,3,4
CES201705,13403,853,paperclip,oorbel er van maken ,oorbel,earring,3,4
CES201705,13956,878,paperclip,oorbel,oorbel,earring,3,4
CES201705,14204,888,paperclip,oorbel,oorbel,earring,3,4
CES201705,14261,891,paperclip,oorbel,oorbel,earring,3,4
CES201705,14811,912,paperclip,oorbel,oorbel,earring,3,4
CES201705,14898,917,paperclip,oorbel,oorbel,earring,3,4
CES201705,15493,943,paperclip,oorbel,oorbel,earring,3,4
CES201705,15936,952,paperclip,oorbel maken,oorbel,earring,3,4
CES201705,16132,966,paperclip,oorbel,oorbel,earring,3,4
CES201705,16378,984,paperclip,als oorbel gebruiken,oorbel,earring,3,4
CES201705,16611,995,paperclip,oorbel,oorbel,earring,3,4
CES201705,14214,887,paperclip,je kan het gebruiken als oorbellen,oorbellen,earrings,3,4
CES201705,15433.4,938,paperclip, oorbellen,oorbellen,earrings,3,4
CES201705,13815,874,paperclip,opbergen,opbergen,store,2,4
CES201705,16512,9999,paperclip,opdrachten,opdrachten,assignments,0,0
CES201705,16142,967,paperclip,Opdrachten bij elkaar clippen,opdrachten elkaar klippen,assignments clip together,1,5
CES201705,15195,931,paperclip,Open buigen en je simkaart van je iPhone eruit drukken,open buigen simkaart iPhone eruit drukken,bend it open and push out iPhone SIM card,3,5
CES201705,14562,902,paperclip,open er een slot mee als je er goed genoeg mee bent?,open slot goed genoeg bent,open lock good enough,3,4
CES201705,15873,959,paperclip,open maken en slot openen ,open slot openen,open lock,3,4
CES201705,16401,982,paperclip,open vouwen ,open vouwen,unfold,2,5
CES201705,15534,944,paperclip,ophang haakje,ophang haakje,hanging hook,3,4
CES201705,14213,887,paperclip,je kan er een ophangdraad mee maken als je een heleboel uit elkaar vouwt en aan elkaar haakt,ophangdraad heleboel elkaar vouwt elkaar haakt,hanging wire bunch of folds together crochet together,3,4
CES201705,13792,866,paperclip,iets ophangen,ophangen,hang,3,4
CES201705,15543,944,paperclip,opladder draad versteviger,oplader draad versteviger,charger wire strengthener,5,4
CES201705,16365,974,paperclip,iets mee oppakken,oppakken,picking up,3,4
CES201705,16680,997,paperclip,Opplakken op canvas in verschillende kleuren,opplakken canvas verschillende kleuren,stick on canvas different colors,3,4
CES201705,15110,919,paperclip,orderen,ordenen,organize,1,5
CES201705,15219,932,paperclip,ordenen,ordenen,organize,1,5
CES201705,16128,966,paperclip,ordenen,ordenen,organize,1,5
CES201705,14652,899,paperclip,oren schoonmaken,oren schoonmaken,cleaning ears,4,3
CES201705,13818,868,paperclip,overzichtelijk werken,overzichtelijk werken,work clearly,1,5
CES201705,13532,858,paperclip,pakken,pakken,take,2,4
CES201705,16601,994,paperclip,paperclip gebruiken om een iphone simkaart er uit te halen,paperclip iPhone simkaart halen,paperclip get iPhone SIM card,3,5
CES201705,15194,931,paperclip,Paperclip ketting maken,paperclip ketting,paperclip chain,3,4
CES201705,16684,998,paperclip,paperclip gebruiken als je rits is gebruiken ,paperclip rits,paperclip zipper,2,5
CES201705,16685.1,998,paperclip,met je paperclip je rits van je broek boven houden,paperclip rits broek boven houden,hold paper clip zipper on top of pants,2,5
CES201705,14073,883,paperclip,paperclip slinger maken,paperclip slinger,paperclip garland,3,4
CES201705,14228,890,paperclip,twee paperclip uitvouwen en dan om elkaar vast binden om een soort schroef te maken,paperclip uitvouwen elkaar vast binden soort schroef,paperclip unfold together tie type screw,4,4
CES201705,16683.1,998,paperclip,paperclip vastzetten aan een kant van je armband,paperclip vastzetten kant armband,paper clip fasten lace bracelet,3,4
CES201705,15585,946,paperclip,je kan met twee paperclips breien,paperclips breien,knitting paper clips,4,4
CES201705,13814,874,paperclip,paperclips aan elkaar haken,paperclips elkaar haken,paperclips hook together,2,4
CES201705,16377,984,paperclip,paperclips in elkaar schuiven,paperclips elkaar schuiven,paperclips slide together,2,4
CES201705,13816,874,paperclip,met veel paperclips en genoeg lijm kan je er iets van maken/bouwen,paperclips genoeg lijm bouwen,paperclips build enough glue,2,3
CES201705,13894,872,paperclip,je kan met veel paperclips een kuntobject maken,paperclips kunstobject,paperclips art object,3,3
CES201705,13408,857,paperclip,papier,papier,paper,0,0
CES201705,13412,851,paperclip,papier,papier,paper,0,0
CES201705,13795,870,paperclip,papier,papier,paper,0,0
CES201705,13802,867,paperclip,papier ,papier,paper,0,0
CES201705,13987,880,paperclip,voor papier,papier,paper,1,5
CES201705,14535,906,paperclip,papier,papier,paper,0,0
CES201705,14580,903,paperclip,papier,papier,paper,0,0
CES201705,14597,898,paperclip,papier,papier,paper,0,0
CES201705,14969,918,paperclip,papier,papier,paper,0,0
CES201705,15109,919,paperclip,papier,papier,paper,0,0
CES201705,15125,920,paperclip,papier,papier,paper,0,0
CES201705,15169,924,paperclip,papier,papier,paper,0,0
CES201705,15221,932,paperclip,papier,papier,paper,0,0
CES201705,15688,950,paperclip,papier,papier,paper,0,0
CES201705,15871,959,paperclip,papier ,papier,paper,0,0
CES201705,15889,955,paperclip,papier,papier,paper,0,0
CES201705,15950,960,paperclip,papier,papier,paper,0,0
CES201705,16119,966,paperclip,papier,papier,paper,0,0
CES201705,16215,970,paperclip,papier,papier,paper,0,0
CES201705,16333,983,paperclip,papier,papier,paper,0,0
CES201705,16344,977,paperclip,papier,papier,paper,0,0
CES201705,16350,981,paperclip,voor je papier duhh,papier,paper,1,5
CES201705,16508,9999,paperclip,papier,papier,paper,0,0
CES201705,16543,991,paperclip,papier,papier,paper,0,0
CES201705,14576,900,paperclip,papier bewaren,papier bewaren,store paper,1,5
CES201705,15393,936,paperclip,papier binden,papier binden,paper binding,1,5
CES201705,16606,993,paperclip,papier binden,papier binden,paper binding,1,5
CES201705,13434,854,paperclip,papier blaadjes aan elkaar vast maken,papier blaadjes elkaar vast,paper sheets stuck together,1,5
CES201705,15340,933,paperclip,Papier bij elkaar binden,papier elkaar binden,bind paper together,1,5
CES201705,15883,951,paperclip,papier bij elkaar binden ,papier elkaar binden,bind paper together,1,5
CES201705,13641,9999,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
CES201705,13787,871,paperclip,papier bij elkaar houden ,papier elkaar houden,hold paper together,1,5
CES201705,13790,866,paperclip,papier aan elkaar houden,papier elkaar houden,hold paper together,1,5
CES201705,13820,873,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
CES201705,13910,876,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
CES201705,13952,877,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
CES201705,14243,889,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
CES201705,14560,902,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
CES201705,14744,907,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
CES201705,14825,913,paperclip,Papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
CES201705,15137,921,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
CES201705,15177,923,paperclip,papier bij elkaar te houden,papier elkaar houden,hold paper together,1,5
CES201705,15183,922,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
CES201705,15240,925,paperclip,papier bij elkaar te houden ,papier elkaar houden,hold paper together,1,5
CES201705,15263,934,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
CES201705,15399,937,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
CES201705,15535,944,paperclip,papier bij elkaarhouder,papier elkaar houden,hold paper together,1,5
CES201705,15586,946,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
CES201705,15600,947,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
CES201705,15892,957,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
CES201705,15932,952,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
CES201705,16141,967,paperclip,Om papier bij elkaar te houden,papier elkaar houden,hold paper together,1,5
CES201705,13522,860,paperclip,papier met elkaar vastmaken ,papier elkaar vastmaken,paper together,1,5
CES201705,13577,861,paperclip,papier aan elkaar vastmaken,papier elkaar vastmaken,paper together,1,5
CES201705,14095,884,paperclip,papier aan elkaar vastmaken,papier elkaar vastmaken,paper together,1,5
CES201705,14673,895,paperclip,om papier netjes te krijgen,papier netjes krijgen,get paper neat,1,5
CES201705,16603,994,paperclip,papier samenvoegen,papier samenvoegen,merge paper,1,5
CES201705,13808,874,paperclip,papier mee vast maken,papier vast,paper stuck,1,5
CES201705,16114,965,paperclip,papier mee vast maken,papier vast,paper stuck,1,5
CES201705,16399,982,paperclip,papier vast zetten ,papier vast zetten,secure paper,1,5
CES201705,14068,883,paperclip,papier vastmaken,papier vastmaken,attach paper,1,5
CES201705,14198,888,paperclip,papier vastmaken,papier vastmaken,attach paper,1,5
CES201705,14801,912,paperclip,papier vastmaken,papier vastmaken,attach paper,1,5
CES201705,15315,927,paperclip,papier mee vastmaken,papier vastmaken,attach paper,1,5
CES201705,16100,968,paperclip,papier vastmaken,papier vastmaken,attach paper,1,5
CES201705,16427,980,paperclip,papier vastmaken,papier vastmaken,attach paper,1,5
CES201705,14604,905,paperclip,papier mee vastzetten,papier vastzetten,secure paper,1,5
CES201705,13954,877,paperclip,papier aan waslijn (dat doen sommige mensen),papier waslijn,paper clothesline,2,5
CES201705,13404,853,paperclip,papieren bij elkaar houden,papieren elkaar houden,hold papers together,1,5
CES201705,13499,855,paperclip,papieren bij elkaar houden,papieren elkaar houden,hold papers together,1,5
CES201705,13891,872,paperclip,om papieren bij elkaar te houden,papieren elkaar houden,hold papers together,1,5
CES201705,14127,886,paperclip,papieren bij elkaar houden,papieren elkaar houden,hold papers together,1,5
CES201705,14585,897,paperclip,papieren bij elkaar houden,papieren elkaar houden,hold papers together,1,5
CES201705,15429,938,paperclip,papieren bij elkaar houden ,papieren elkaar houden,hold papers together,1,5
CES201705,15843,954,paperclip,papieren aan elkaar houden,papieren elkaar houden,hold papers together,1,5
CES201705,14657,899,paperclip,papieren bij elkaar zetten,papieren elkaar zetten,putting papers together,1,5
CES201705,14586,897,paperclip,papieren ordenen,papieren ordenen,organizing papers,1,5
CES201705,13483,850,paperclip,papieren samenvoegen,papieren samenvoegen,merge papers,1,5
CES201705,16170,971,paperclip,Papieren  schijden,papieren scheiden,separating papers,1,5
CES201705,15217,932,paperclip,papierhouder,papierhouder,paper holder,1,5
CES201705,16374,984,paperclip,papiertes bij elkaar houden,papiertjes elkaar houden,hold papers together,1,5
CES201705,15545,945,paperclip,Papierwerk,papierwerk,paperwork,0,0
CES201705,15187,922,paperclip,perforeren,perforeren,perforate,2,5
CES201705,13911,876,paperclip,als pinnetje gebruiken om je apple telefoon open te maken ( simkaart ),pinnetje Apple telefoon open,pin Apple phone open,3,5
CES201705,16309,975,paperclip,218pk,pk,pk,0,0
CES201705,15538,944,paperclip,plant ondersteuner,plant ondersteuner,plant supporter,3,4
CES201705,16364,974,paperclip,plant aan stok binden,plant stok binden,tie plant stick,3,4
CES201705,14536,906,paperclip,op zijn plek houden,plek houden,keep place,2,3
CES201705,15395,936,paperclip,poorten van computer schoonmaken,poorten computer schoonmaken,cleaning computer ports,3,4
CES201705,15804,956,paperclip,precies,precies,precisely,0,0
CES201705,14592,897,paperclip,iemand prikken,prikken,jab,2,5
CES201705,14602,898,paperclip,prikken ,prikken,jab,2,5
CES201705,14618,911,paperclip,prikken,prikken,jab,2,5
CES201705,15190,922,paperclip,prikken,prikken,jab,2,5
CES201705,15198,929,paperclip,prikken,prikken,jab,2,5
CES201705,15250,930,paperclip,prikken,prikken,jab,2,5
CES201705,15271,926,paperclip,Prikken,prikken,jab,2,5
CES201705,15602,947,paperclip,prikken,prikken,jab,2,5
CES201705,15632,949,paperclip,prikken,prikken,jab,2,5
CES201705,15972,9999,paperclip,prikken,prikken,jab,2,5
CES201705,16102,968,paperclip,iemand prikken,prikken,jab,2,5
CES201705,16104,968,paperclip,iets prikken,prikken,jab,2,5
CES201705,16117,965,paperclip,prikken,prikken,jab,2,5
CES201705,16428,980,paperclip,iemand prikken,prikken,jab,2,5
CES201705,14071,883,paperclip,prikken in papier,prikken papier,pricking paper,2,5
CES201705,13646,9999,paperclip,prikker,prikker,pricker,2,5
CES201705,15800,956,paperclip,printer,printer,printer,0,0
CES201705,13485,850,paperclip,met de punt van een paperclip ergens insteken,punt paperclip ergens insteken,insert point paper clip somewhere,2,3
CES201705,14131,886,paperclip,puntje gebruiken om kleine dingen mee open te maken,puntje kleine dingen open,point small things open,3,4
CES201705,16127,966,paperclip,je raakt het snel kwijt,raakt snel kwijt,gets lost quickly,0,0
CES201705,14257,891,paperclip,reset knop router,reset knop router,router reset button,3,5
CES201705,14828,913,paperclip,Op een reset knopje drukken,reset knopje drukken,press reset button,3,5
CES201705,14612,908,paperclip,rijk worden,rijk,rich,4,2
CES201705,13645,9999,paperclip,ring,ring,ring,3,4
CES201705,15192,922,paperclip,een ring van maken,ring,ring,3,4
CES201705,15886.1,951,paperclip,als rits gebruiken,rits,row,3,5
CES201705,14244,889,paperclip,aan een rits die kapot is vastmaken,rits kapot vastmaken,zipper broken,3,5
CES201705,15133,920,paperclip,rode paperclip,rode paperclip,red paperclip,1,3
CES201705,14318,894,paperclip,een roerstaaf maken,roer staaf,stir bar,4,4
CES201705,15898,9999,paperclip,rollen,rollen,roll,1,3
CES201705,14971,918,paperclip,rondingen,rondingen,curves,0,0
CES201705,14258,891,paperclip,rug krabber,rug krabber,back scratcher,3,3
CES201705,16600,994,paperclip,het ruilspel spelen met de paperclip,ruilspel spelen paperclip,play trading game paper clip,4,4
CES201705,14588,897,paperclip,S vorm maken,s vorm,s shape,2,3
CES201705,13409,857,paperclip,samen,samen,together,0,0
CES201705,15872,959,paperclip,samen houden ,samen houden,keep together,1,5
CES201705,15805,956,paperclip,samenbinden,samenbinden,tie together,1,5
CES201705,15953,960,paperclip,samenstellen,samenstellen,compile,1,5
CES201705,14603,898,paperclip,samenvoegen,samenvoegen,combine,1,5
CES201705,15807,956,paperclip,samenvoegen,samenvoegen,combine,1,5
CES201705,14587,897,paperclip,je samsung galaxy sd kaart eruit halen,samsung galaxy sd kaart eruit halen,Remove Samsung Galaxy SD card,3,5
CES201705,14806,912,paperclip,sate prikker,satéprikker,skewer,3,4
CES201705,14610,908,paperclip,schieten,schieten,shoot,2,3
CES201705,14539,906,paperclip,school,school,school,0,0
CES201705,15113,919,paperclip,school,school,school,0,0
CES201705,15797,956,paperclip,School,school,school,0,0
CES201705,15890,955,paperclip,school,school,school,0,0
CES201705,16130,966,paperclip,school,school,school,0,0
CES201705,16219,970,paperclip,school,school,school,0,0
CES201705,16509,9999,paperclip,school,school,school,0,0
CES201705,16433,980,paperclip,schoonmaken in een kleine gaatje,schoonmaken kleine gaatje,cleaning small hole,3,4
CES201705,13648,9999,paperclip,schrijfgerei,schrijfgerei,writing utensils,3,3
CES201705,15188,922,paperclip,schrijven op huis,schrijven huis,writing house,3,3
CES201705,13635,864,paperclip,als schroevendraaier,schroevendraaier,screwdriver,3,3
CES201705,14654,899,paperclip,als schroevendraaienn gebruiker,schroevendraaier gebruiker,screwdriver user,3,3
CES201705,14103,884,paperclip,als schuifpin voor je haar,schuif pin haar,slide pin hair,3,4
CES201705,16310.2,975,paperclip,3 sec 0-100,sec,sec,0,0
CES201705,14101,884,paperclip,sieraden maken,sieraden,jewellery,3,4
CES201705,15541,944,paperclip,sieraden,sieraden,jewellery,3,4
CES201705,16283,978,paperclip,siraden van maken,sieraden,jewellery,3,4
CES201705,16290,972,paperclip,sieraden maken,sieraden,jewellery,3,4
CES201705,16678,997,paperclip,Andere sieraden mee maken,sieraden,jewellery,3,4
CES201705,15394,936,paperclip,sim kaart uit mobiel halen,sim kaart mobiel halen,get sim card from your mobile phone,3,5
CES201705,16123,966,paperclip,simkaart uit je iphone halen,simkaart iPhone halen,get iPhone SIM card,3,5
CES201705,15809,956,paperclip,simkaart iPhone verwisselen,simkaart iPhone verwisselen,Change iPhone SIM card,3,5
CES201705,13957,878,paperclip,om simkaart vakje in telefoon open te maken ,simkaart vakje telefoon open,phone SIM card box open,3,5
CES201705,16349,981,paperclip,een slang ding van maken,slang ding,snake thing,2,2
CES201705,13595,862,paperclip,sleutel,sleutel,key,3,4
CES201705,14873,914,paperclip,sleutel,sleutel,key,3,4
CES201705,15189,922,paperclip,als sleutel,sleutel,key,3,4
CES201705,16486,986,paperclip,sleutel,sleutel,key,3,4
CES201705,16285,978,paperclip,sleutel hanger maken,sleutel hanger,keychain,3,4
CES201705,15270,926,paperclip,Als sleutel voor je simkaarthouder van je iphone,sleutel simkaart houder iPhone,key sim card holder iPhone,3,4
CES201705,16681,997,paperclip,Sleutelhaakje,sleutelhaakje,key hook,3,4
CES201705,13640,865,paperclip,sleutelhanger,sleutelhanger,keychain,3,4
CES201705,14896,917,paperclip,sleutelhanger,sleutelhanger,keychain,3,4
CES201705,15239,925,paperclip,sleutelhanger,sleutelhanger,keychain,3,4
CES201705,16481,986,paperclip,sleutelhsnger,sleutelhanger,keychain,3,4
CES201705,14218,887,paperclip,als sleutelhanger ring gebruiken (dus dat ding waar al je sleutels aan zitten),sleutelhanger ring,keychain ring,3,4
CES201705,14256,891,paperclip,sleutels vergeten om je huis binnen te komen,sleutels vergeten huis binnen komen,Forgotten keys entering house,3,4
CES201705,13806,869,paperclip,sliert van maken,sliert,string,3,4
CES201705,13642,9999,paperclip,slinger maken,slinger,garland,3,4
CES201705,14321,894,paperclip,een slinger maken,slinger,garland,3,4
CES201705,15244,925,paperclip,slinger ,slinger,garland,3,4
CES201705,15968,9999,paperclip,slopen,slopen,demolish,2,2
CES201705,13892,872,paperclip,om een slot mee open te maken,slot open,lock open,3,4
CES201705,14133,886,paperclip,slot me open maken,slot open,lock open,3,4
CES201705,15251,930,paperclip,slot open maken,slot open,lock open,3,4
CES201705,16101,968,paperclip,een slot open maken,slot open,lock open,3,4
CES201705,15971,9999,paperclip,slot open breken,slot open breken,break open lock,3,4
CES201705,14097,884,paperclip,slot open krijgen,slot open krijgen,get lock open,3,4
CES201705,15891,957,paperclip,slot openbreken,slot openbreken,break open lock,3,4
CES201705,15894,9999,paperclip,slot openbreken ,slot openbreken,break open lock,3,4
CES201705,13809,874,paperclip,slot mee openen,slot openen,open lock,3,4
CES201705,15268,926,paperclip,Slot openen,slot openen,open lock,3,4
CES201705,15791.1,962,paperclip,een slot openmaken,slot openmaken,open lock,3,4
CES201705,15182,923,paperclip,sloten mee  open maken,sloten open,locks open,3,4
CES201705,15539,944,paperclip,sloten open maken,sloten open,locks open,3,4
CES201705,15430,938,paperclip,sloten open forceren ,sloten open forceren,forcing locks open,3,4
CES201705,14199,888,paperclip,sloten openbreken,sloten openbreken,breaking locks,3,4
CES201705,14799,912,paperclip,om sloten te openen,sloten openen,open locks,3,4
CES201705,15934,952,paperclip,sloten openen,sloten openen,open locks,3,4
CES201705,16037,969,paperclip,sloten openen,sloten openen,open locks,3,4
CES201705,16607,993,paperclip,sloten openen,sloten openen,open locks,3,4
CES201705,13959,878,paperclip,sloten openmaken,sloten openmaken,open locks,3,4
CES201705,14742,904,paperclip,sloten openmaken,sloten openmaken,open locks,3,4
CES201705,14888,915,paperclip,sloten openmaken,sloten openmaken,open locks,3,4
CES201705,15880,958,paperclip,sloten openmaken,sloten openmaken,open locks,3,4
CES201705,13537,858,paperclip,smelten,smelten,melt,3,3
CES201705,15635,949,paperclip,snijden,snijden,cut,3,2
CES201705,15111,919,paperclip,sorteren,sorteren,sort,2,3
CES201705,13800,870,paperclip,speciale vorm,speciale vorm,Special shape,0,0
CES201705,14022,882,paperclip,*speld,speld,pin,3,4
CES201705,14803,912,paperclip,als speld,speld,pin,3,4
CES201705,14032,881,paperclip,als speld voor je haar gerbruiken,speld haar,pin hair,3,4
CES201705,13427,856,paperclip,spelen,spelen,play,3,3
CES201705,16511,9999,paperclip,spelletje,spelletje,game,3,3
CES201705,15246,925,paperclip,springtouw,springtouw,skipping rope,5,2
CES201705,13501,855,paperclip,spullen op orde houden,spullen orde houden,keep things in order,1,5
CES201705,15179,923,paperclip,je kan het als standaard gebruiken,standaard,standard,4,3
CES201705,14200,888,paperclip,steken,steken,stab,2,3
CES201705,15186,922,paperclip,steken,steken,stab,2,3
CES201705,15249,930,paperclip,steken,steken,stab,2,3
CES201705,15973,9999,paperclip,steken,steken,stab,2,3
CES201705,16060,963,paperclip,steken ,steken,stab,2,3
CES201705,15491,943,paperclip,steunclip voor bh,steunclip bh,support clip bra,2,5
CES201705,15492,943,paperclip,steunclip voor je broek,steunclip broek,support clip pants,2,5
CES201705,15845,954,paperclip,stof uit je telefoon oplader halen,stof telefoon oplader halen,get fabric phone charger,3,5
CES201705,15884,951,paperclip,stof uit je telefoon oplader halen ,stof telefoon oplader halen,get fabric phone charger,3,5
CES201705,14203,888,paperclip,stokjes bij elkaar binden,stokjes elkaar binden,tie sticks together,1,5
CES201705,14658,899,paperclip,in een stop contact zetten,stop contact zetten,switch off contact,4,3
CES201705,13364,849,paperclip,stoplicht,stoplicht,traffic light,0,0
CES201705,14130,886,paperclip,als stuk ijzerdraad,stuk ijzerdraad,piece of iron wire,1,3
CES201705,15886.2,951,paperclip, als het stukje ijzer is afgebroken waar je de rits mee open maakt,stukje ijzer afgebroken waar rits open maakt,piece of iron broken off where zipper opens,3,5
CES201705,15131,920,paperclip,stukken paperclip,stukken paperclip,pieces of paper clip,1,2
CES201705,14808,912,paperclip,iets stutten,stutten,support,3,3
CES201705,15985,964,paperclip,voor t geld bij elkaar te houden,t geld elkaar houden,keep money together,1,5
CES201705,14260,891,paperclip,taartbak vormpjes,taart bakvormpjes,cake baking tins,5,4
CES201705,13958,878,paperclip,tandenstoker,tandenstoker,toothpick,4,4
CES201705,14019,882,paperclip,tandenstoker,tandenstoker,toothpick,4,4
CES201705,16485,986,paperclip,tas,tas,bag,5,1
CES201705,15139,921,paperclip,er mee tekenen,tekenen,draw,4,3
CES201705,15692,950,paperclip,toets,toets,test,0,0
CES201705,15882,958,paperclip,touwtje aan hangen en de rits van je jurk dichtdoen,touwtje hangen rits jurk dichtdoen,hang string close zipper dress,3,5
CES201705,16312,975,paperclip,Turbo Ja,turbo,turbo,0,0
CES201705,14579,903,paperclip,tussen papier stoppen ,tussen papier stoppen,put between paper,1,5
CES201705,14600,898,paperclip,tussenoegen ,tussenvoegen,insert,1,5
CES201705,14601,898,paperclip,tussenvoegen ,tussenvoegen,insert,1,5
CES201705,14024,882,paperclip,uitleggen van microsoft software,uitleggen Microsoft software,explain Microsoft software,5,3
CES201705,14544,906,paperclip,uittrekken,uittrekken,pull out,2,4
CES201705,13803,867,paperclip,uitvinding van het leven ,uitvinding leven,invention life,4,1
CES201705,15264,934,paperclip,uitfauwen,uitvouwen,Unfold,2,4
CES201705,14225,890,paperclip,uitvouwen en door iets heen prikken om twee dingen aan elkaar vast te maken,uitvouwen heen prikken dingen elkaar vast,"When unfolding, things stick together",2,4
CES201705,14226.1,890,paperclip,uitvouwen en gebruiken als versteviging van iets,uitvouwen versteviging,unfold reinforcement,2,4
CES201705,15456,939,paperclip,Use it as a replacement for hairclips,use it as a replacement for hairclips,use it as replacement for hairclips,3,4
CES201705,13430,856,paperclip,vangen,vangen,catch,2,3
CES201705,13425,852,paperclip,iets mee vast maken,vast,fix,2,5
CES201705,13535,858,paperclip,iets vast maken,vast,fix,2,5
CES201705,13570,861,paperclip,vast maken,vast,fix,2,5
CES201705,16122,966,paperclip,vast maken,vast,fix,1,5
CES201705,16510,9999,paperclip,vast,vast,fix,0,0
CES201705,15126,920,paperclip,iets vast zetten,vast zetten,fasten,2,5
CES201705,14594,898,paperclip,vastbinden ,vastbinden,tie,2,5
CES201705,13817,868,paperclip,vasthouden,vasthouden,cling,2,5
CES201705,14575,900,paperclip,vasthouden,vasthouden,cling,2,5
CES201705,13428,856,paperclip,vastmaken,vastmaken,fasten,2,5
CES201705,14595,898,paperclip,vastmakekn ,vastmaken,fasten,2,5
CES201705,14596,898,paperclip,vastmaken ,vastmaken,fasten,2,5
CES201705,14868,916,paperclip,vastmaken,vastmaken,fasten,2,5
CES201705,15199,929,paperclip,vastmaken,vastmaken,fasten,2,5
CES201705,15952,960,paperclip,vastmaken,vastmaken,fasten,2,5
